,coin,time,addresses_active_count,addresses_new_non_zero_count,addresses_count,addresses_receiving_count,addresses_sending_count,transactions_transfers_volume_sum,mining_hash_rate_mean,mining_difficulty_latest
266,ETH,1579824000,175548,34459,65774119,94665,76084,1499031.52581715,160326989074219.0,2117900534626740.0
267,ETH,1582848000,254412,58100,67543733,139315,100628,1799090.77020969,171970809510991.0,2301278913946670.0
268,ETH,1583971200,249261,56293,68255962,149656,103120,9222032.85164336,170379792553933.0,2312100169343670.0
269,ETH,1594857600,392747,102802,79250058,238165,184720,2191332.63189424,179346495774090.0,2399191600029970.0
270,ETH,1597536000,395155,100600,82533912,226841,179629,2056392.01131784,199919684631788.0,2661971051701300.0
271,ETH,1607472000,400365,94762,93103344,218164,181203,3313514.35704501,277514799450943.0,3719143407991380.0
272,ETH,1540598400,240906,37600,40268271,138514,88088,993952.365836169,220699318183776.0,3071146480027130.0
273,ETH,1553472000,255205,54165,46607267,152011,127242,2854635.15105346,137103673205569.0,1826183965981320.0
274,ETH,1560038400,304530,55320,52170121,153931,147257,1802595.89623891,149128260562966.0,1971188983242850.0
275,ETH,1575417600,227906,48213,62597812,125021,80210,1392485.08498672,164930017016813.0,2545261925807600.0
276,ETH,1588291200,326542,95002,71936546,181167,144334,1454208.84208596,173599957693740.0,2404883768925140.0
277,ETH,1593993600,381398,96841,78198030,216438,175765,2241020.14493844,178491923833942.0,2380027744275400.0
278,ETH,1623024000,526388,101349,119261471,248342,268311,2023883.72347273,587271221769348.0,7874889443157820.0
279,ETH,1474156800,19311,1532,494970,18097,8122,1565682.40880372,4593266923957.72,55246832077010.0
280,ETH,1478736000,15675,1528,622222,14335,7185,1020873.29680085,4314980334080.05,61181017027251.0
281,ETH,1491609600,29289,5810,1184323,26217,16882,6764770.30787993,17338058379887.1,256734201392750.0
282,ETH,1530230400,364242,76675,34266772,211336,156904,2164499.22414584,225282756985312.0,3352818323387540.0
283,ETH,1581638400,271863,58303,66800732,141430,115216,1906917.78515691,165363759967530.0,2206255339039730.0
284,ETH,1447632000,1864,86,30005,1743,1243,435418.166968016,485350413785.741,8344941438828.0
285,ETH,1510790400,202645,63203,9144952,155175,96283,15307940.1417155,99452366008145.9,1395497279943210.0
286,ETH,1517356800,434297,144965,21996400,345622,227046,8212693.6580432,178754463819640.0,2644974875101460.0
287,ETH,1522108800,276378,60262,26834311,209092,122304,2481780.82970029,224385276178906.0,3301721263741600.0
288,ETH,1535846400,312176,66270,37999085,187555,96202,912104.042900991,236038703737262.0,3480836770352900.0
289,ETH,1573862400,212615,48343,61694020,115305,73245,848086.030069921,170722041541367.0,2523944764553890.0
290,ETH,1595721600,414511,105189,80216138,245239,199623,3340972.07872327,182479158908812.0,2420272131449160.0
291,ETH,1444435200,1266,50,22779,1200,785,128489.080823954,341889928978.859,6001003274861.0
292,ETH,1472688000,21651,2079,464800,19540,10628,1901515.05662353,4890022555295.6,69467106720300.0
293,ETH,1474848000,17398,1779,509881,15988,8422,987325.270424549,5097277680100.2,75156638036336.0
294,ETH,1480550400,14715,1511,662970,13535,6427,1037290.98493082,4926091779686.64,70316867202213.0
295,ETH,1487808000,17744,2043,840755,16344,9223,2600057.18253408,9731242479323.09,141503517567146.0
296,ETH,1487980800,18678,2258,845511,17311,9811,3188485.40990766,9982479477092.86,143013160739808.0
297,ETH,1491955200,32285,7029,1209124,28441,18884,7952170.90251301,17452538438999.6,258238187475442.0
298,ETH,1493251200,47033,12244,1323489,38933,26160,15263505.1154602,20470264581260.3,323132140395818.0
299,ETH,1512691200,330413,133863,11183896,246300,153970,9015359.55561871,104242129890373.0,1566742588444230.0
300,ETH,1569456000,245498,50616,58943972,141192,89003,2747461.31448996,185499353783027.0,2538359292911590.0
301,ETH,1582416000,263038,47017,67264062,116325,135527,1243176.21306941,171187990724692.0,2324872637883550.0
302,ETH,1587168000,308485,80148,70730269,158966,144662,1727878.26127037,168163949559301.0,2204040863959550.0
303,ETH,1613260800,474178,142238,101879381,305374,232958,2127518.76959908,380968349726539.0,5029159504159180.0
304,ETH,1616630400,563489,144111,107493710,359807,244621,4190019.69827852,446370943302802.0,6009747374820750.0
305,ETH,1617408000,548961,145145,108849973,353244,255747,4249934.532361,472326101033333.0,6279343218358820.0
306,ETH,1440028800,1166,190,16459,975,643,417343.963907318,208573382733.736,4358975163151.0
307,ETH,1465257600,17181,6115,262525,16010,7522,1000226.48896979,3201914472481.92,45212609794627.0
308,ETH,1486684800,16920,1911,814370,15315,9738,1644212.8100938,8695201061516.4,124118686469234.0
309,ETH,1489017600,25259,5028,896725,21764,13552,14873191.1200347,11923845384790.3,173598806636865.0
310,ETH,1564704000,268489,61576,55729783,156756,102610,1914727.16227795,164701094183514.0,2246429873375700.0
311,ETH,1597190400,349712,91824,82142639,247487,148137,4124717.44745911,192812530921580.0,2626672511448210.0
312,ETH,1606176000,458576,125599,91667322,273460,207936,5028114.1816951,266942189156954.0,3568030321478050.0
313,ETH,1614211200,502977,139368,103525385,315528,237399,3310924.01774144,395887330520984.0,5277744846360460.0
314,ETH,1614643200,511071,130183,104195722,297582,254553,3116879.05878964,404191397065781.0,5445140746749590.0
315,ETH,1454803200,4053,497,52427,3751,2089,895491.165989449,650154771195.644,11389113681186.0
316,ETH,1459209600,12247,1656,125776,10673,5914,1289780.41739182,1565721993096.95,22492506144259.0
317,ETH,1476403200,15787,1295,575241,14176,7683,2626629.38901363,6468477377128.82,93228194400435.0
318,ETH,1479859200,38690,1577,644654,15270,29855,2426620.2300188,5094431016276.4,70333899231361.0
319,ETH,1480377600,15063,1629,659711,13720,6654,1317858.1669532,4779148134270.07,69784995471110.0
320,ETH,1497657600,114297,42572,2697608,96834,64941,10255630.2727051,46481249041737.1,737864670865582.0
321,ETH,1561075200,335925,78025,53042306,192150,150834,3023948.3652201,148124491361544.0,1972296941841120.0
322,ETH,1587772800,300984,90826,71353437,174922,129247,1454353.37556833,164623692906520.0,2193719226915110.0
323,ETH,1496188800,102402,40911,2025497,87183,59757,22323406.9688588,32532343390909.0,522127165573343.0
324,ETH,1507334400,127245,31210,7185898,97373,64998,7472921.72868172,94162827812808.5,2919207485054150.0
325,ETH,1517788800,420605,120040,22669252,337200,226138,7179105.03501562,194207981085149.0,2844538131323750.0
326,ETH,1521763200,360771,77704,26601634,218442,186064,2018629.29651139,226669074115485.0,3207164825752720.0
327,ETH,1525564800,365220,91766,29751784,252149,139290,1525061.50613418,218108189771827.0,3323831670926930.0
328,ETH,1526342400,390493,85321,30554276,249579,145857,1968181.76770604,216357711666142.0,3372923320500000.0
329,ETH,1534118400,336707,60389,36993702,205946,116327,2489661.32526575,237749922082515.0,3537635835027290.0
330,ETH,1534982400,289997,46646,37499854,176311,102025,1463916.79051303,233643063878544.0,3424462215759600.0
331,ETH,1535932800,317999,53823,38052908,193397,117410,1790236.96166636,231993417482367.0,3330893742830500.0
332,ETH,1538956800,249668,38313,39459971,157789,99916,1625678.4175759,236763350331459.0,3292525384387740.0
333,ETH,1541289600,236669,43380,40677665,148886,85367,1522538.62195303,214395870560867.0,3013667560910940.0
334,ETH,1590537600,331660,104975,74327544,211799,134908,1518783.76974283,171107551472643.0,2332949823445120.0
335,ETH,1609113600,463872,109691,95315014,266909,213557,3547398.90659468,288920538078976.0,3817800148163560.0
336,ETH,1438992000,800,353,10641,439,582,13582968.5363749,96449849792.7479,1606016380751.0
337,ETH,1450051200,2177,103,33308,1734,1478,308723.049453244,496272808413.52,8637544590792.0
338,ETH,1476230400,11622,1317,573095,10311,5181,2628554.09505047,5753307417136.97,83347021625138.0
339,ETH,1482364800,22937,8507,709591,21096,8007,3335093.1333926,6100162376193.7,83655712138978.0
340,ETH,1495411200,76476,30386,1744016,66288,42877,26229587.597878,29292308681965.9,460134948185338.0
341,ETH,1500076800,107688,25202,3773727,89747,58345,24525413.0038468,64298506768738.0,1270463814233340.0
342,ETH,1544918400,232587,68030,42591802,162204,117640,1772785.68908883,155276598817549.0,2227636935577850.0
343,ETH,1546128000,206301,36440,43201939,131567,88398,1622768.90623143,169729825267562.0,2481758666341220.0
344,ETH,1594425600,389665,100700,78719528,203406,185573,1092715.23056719,181134626499974.0,2420309453312530.0
345,ETH,1602547200,403473,82479,87254891,197720,179992,2506578.72063962,252459358963832.0,3398274490388850.0
346,ETH,1442534400,1459,123,20980,1326,883,407806.41537774,319866968379.81,5554883577537.0
347,ETH,1456876800,8541,2135,79271,7864,4405,3558448.02711397,881585537104.896,15360115670751.0
348,ETH,1488585600,23528,4272,875562,20605,13662,10685026.9878007,10992222464415.1,158519987784301.0
349,ETH,1510963200,183780,57364,9265450,144106,89876,12770656.8458851,99930918247459.5,1396610550418900.0
350,ETH,1528848000,355800,92114,33056725,247836,132461,4094425.73287775,217514518978829.0,3359655565599950.0
351,ETH,1544313600,227890,51995,42249962,148149,101923,2360042.86394139,161430510680257.0,2262701200834160.0
352,ETH,1598140800,389495,93084,83204436,223323,157777,1482161.6172729,207572651905297.0,2819540955462700.0
353,ETH,1621296000,616607,156420,116980490,366624,285289,3280452.53660272,598333345417076.0,8077684410288740.0
354,ETH,1623888000,485479,107698,120186584,254088,224675,2236275.16743923,547896180642279.0,7496204205438520.0
355,ETH,1451001600,2158,109,34738,1788,1420,68607.3693289296,502504742553.491,8538861806013.0
356,ETH,1455667200,5726,916,63720,5243,2632,753903.653071369,714848930939.545,12452279040255.0
357,ETH,1469923200,21040,2503,400839,19329,9757,3623233.8321421,3799350762006.08,54556940151047.0
358,ETH,1471305600,20519,1739,436083,18394,9500,933774.262001964,4311467001002.5,62395802089395.0
359,ETH,1473811200,20026,1782,488113,18540,9359,752490.105574902,5112885961038.84,73201429423905.0
360,ETH,1480982400,18086,2149,676671,15648,9387,6260358.79000011,5015771547095.16,74062618085925.0
361,ETH,1483488000,17688,3245,736735,15979,10535,7864367.46151124,6200868950828.31,88322205309950.0
362,ETH,1500249600,115784,28132,3830807,94910,59065,22926463.815399,62104303973900.8,1186729869184060.0
363,ETH,1521590400,321548,70985,26461741,225382,144353,1772810.10430267,223951144813194.0,3201431286495350.0
364,ETH,1530489600,232096,35859,34387234,178746,98749,1415994.60550938,232672309679360.0,3458731838803780.0
365,ETH,1536364800,274658,37488,38284143,157158,85416,2110334.23862684,231893448418328.0,3344050620521920.0
366,ETH,1541635200,233419,47768,40869270,159206,93959,1722831.16856945,214876079054986.0,3044253651300620.0
367,ETH,1559520000,360611,133632,51764310,246196,124318,2874119.36193479,150897012159404.0,2068627607011250.0
368,ETH,1605744000,435240,112321,91049265,251821,178292,2941276.84351164,262743283247282.0,3569757660042530.0
369,ETH,1616371200,510487,146581,107055403,339177,237635,2707301.82721178,433625327910837.0,5767208904744390.0
370,ETH,1491091200,35568,9724,1128027,31204,22290,15169840.7909687,16366480961082.6,231479045856700.0
371,ETH,1516320000,527087,188638,20236784,389185,275258,9096520.52971746,149201402704081.0,2290743939388050.0
372,ETH,1531353600,247943,44223,34796806,173675,92727,1301796.70174984,238666283164222.0,3516775059429100.0
373,ETH,1567987200,301253,56769,58032317,164461,98011,1933826.04516803,166905138937144.0,2260539835646130.0
374,ETH,1572307200,251485,54101,60725332,139745,89817,1977829.6951236,174420133847288.0,2404455461155960.0
375,ETH,1590796800,345357,97752,74627151,204691,146862,2433386.30119612,171390445418517.0,2288294167593710.0
376,ETH,1604707200,431888,101134,89811329,217983,199183,3531558.18242112,258518646915968.0,3358588458499950.0
377,ETH,1620691200,780177,264197,115804425,588159,346959,4459259.32502924,575344766887671.0,7706533256369140.0
378,ETH,1448496000,1804,152,31406,1718,1128,970682.711394449,428481846144.268,7242410704157.0
379,ETH,1483142400,15400,2214,727714,14239,7928,6359972.39612568,5620545952792.11,78952619252351.0
380,ETH,1543795200,221674,37901,41988034,150035,98170,2273182.63078512,168979215684005.0,2503485299672130.0
381,ETH,1569542400,242179,48383,58992355,139099,78727,2173477.29685852,182005346037931.0,2410960584314440.0
382,ETH,1604966400,415848,102905,90128496,221589,174106,2535611.7915795,252474209045012.0,3343332204954940.0
383,ETH,1617148800,541594,162651,108358355,370926,252887,3461101.34755372,460717364253072.0,6206412754102650.0
384,ETH,1456272000,6031,782,69984,5557,2817,2094707.21063173,792648621325.361,13572362760788.0
385,ETH,1457395200,9468,2259,93759,8396,5297,2147032.06515773,1015547043083.15,17410849843455.0
386,ETH,1493683200,45636,11999,1381230,38936,25663,20177946.2232246,21789397465226.0,336075421517547.0
387,ETH,1493856000,51304,16190,1408461,45783,29102,22914613.0422182,21986688182497.1,340484587738891.0
388,ETH,1508371200,156856,47056,7696657,126794,74876,12364374.9832827,105418523951402.0,1486591635500200.0
389,ETH,1528070400,382946,83214,32346391,254769,150165,2020020.204224,207160807589804.0,3286743245812330.0
390,ETH,1545782400,231627,38427,43034954,138802,105041,2141078.38784274,174137973740979.0,2581096063214080.0
391,ETH,1553212800,220950,48401,46462195,142938,101693,2074158.40245952,136550651943020.0,1820511789186850.0
392,ETH,1569628800,234169,41790,59034145,126355,71304,1595169.96616555,184471045473120.0,2473452475728080.0
393,ETH,1571356800,267980,76826,60124398,152223,83342,1515250.39938254,176217882502558.0,2418755466167640.0
394,ETH,1575504000,227601,46977,62644789,121858,78345,1373198.4571978,163364667767777.0,2529028668159850.0
395,ETH,1576195200,219870,144693,63170137,117861,70992,1091153.0162053,165832655309432.0,2827208202835760.0
396,ETH,1445212800,1450,194,23817,1326,831,514713.463805207,340958781576.628,5922413457156.0
397,ETH,1479168000,16864,1962,631860,15242,7956,1030273.11474321,4836863219702.61,68242326531506.0
398,ETH,1485216000,17417,2243,782802,15620,8113,788973.523257984,7672638863837.85,111075464555518.0
399,ETH,1496102400,84007,31968,1984586,72388,47009,11958798.3581326,33121627256075.8,533263418868295.0
400,ETH,1499472000,114568,28696,3548129,94844,56273,7492330.11202193,62158772167910.4,1069019246922190.0
401,ETH,1509580800,220466,71185,8368431,158332,109636,15704653.281364,102470253185159.0,1435519857150140.0
402,ETH,1519171200,348747,96927,24296587,262181,170747,4335416.28358883,196918854312387.0,3032257151129900.0
403,ETH,1525046400,349845,74701,29265051,255178,154613,2006053.658814,211675894577293.0,3215480163881130.0
404,ETH,1538352000,220471,38251,39172916,156485,85539,1250586.5322713,228529398112638.0,3216749406477540.0
405,ETH,1539475200,235777,34421,39694116,144262,73884,1153127.2152266,230299156778488.0,3282840880250140.0
406,ETH,1545177600,243591,48653,42723184,156144,114619,4340374.6893009,152527644789580.0,2270926972775230.0
407,ETH,1564185600,241353,62091,55351687,149898,100483,1150365.09540105,168118039180356.0,2279393095815940.0
408,ETH,1576454400,227218,95590,63552634,120197,70065,1554782.26143917,165022840207157.0,2729185105092320.0
409,ETH,1578182400,188242,38042,64939478,101793,66994,898623.729484348,153207952383731.0,2008453746526170.0
410,ETH,1600300800,443546,82354,85211697,299371,182589,5800356.51278011,240832726759064.0,3227478939742790.0
411,ETH,1612396800,536393,157726,100322054,351886,252229,5010009.66299481,350007883060231.0,4722591891690900.0
412,ETH,1615075200,443819,122670,104856515,283608,217402,5159752.76992399,413492841444496.0,5505368215868150.0
413,ETH,1620345600,671500,179910,114804750,389784,325152,3619047.15535812,553554249599305.0,7515074467050040.0
414,ETH,1449619200,1747,87,32511,1632,1084,245115.583052415,442705077303.937,7494323503357.0
415,ETH,1502323200,154590,48586,4594860,126023,83309,23183902.501735,76905642422852.9,1620787758452330.0
416,ETH,1534550400,291247,41083,37251891,159588,92287,1111406.23058723,234220480309208.0,3421046149024270.0
417,ETH,1582070400,254437,53602,67065164,134860,105034,1772044.39055316,175582763571555.0,2332828248755300.0
418,ETH,1593043200,377000,109579,77140208,223257,152132,5630969.25134978,179472482037017.0,2436851035257570.0
419,ETH,1597363200,389349,96571,82334964,245674,182646,4484779.94137796,201363649912131.0,2697800654556450.0
420,ETH,1604448000,464479,102811,89501535,212703,239552,3314048.46395775,252220146564795.0,3370938157197930.0
421,ETH,1447286400,1805,89,29647,1689,1192,280928.179735407,455167950152.425,7812597894060.0
422,ETH,1450828800,2215,90,34532,1832,1470,143436.890017948,504720541520.468,8582606961631.0
423,ETH,1463875200,15530,1988,211897,14695,6815,665243.227262121,2818330188815.01,40803193119414.0
424,ETH,1465516800,17659,1738,268079,16523,7308,895150.020121639,3198728417836.73,44780035018104.0
425,ETH,1506816000,124278,28497,6967860,95866,58841,4472768.70134269,94879778124555.0,2888282313764220.0
426,ETH,1522800000,277388,68143,27295796,204685,115199,1566497.01630974,220666784902028.0,3117427415187920.0
