,coin,time,addresses_active_count,addresses_new_non_zero_count,addresses_count,addresses_receiving_count,addresses_sending_count,transactions_transfers_volume_sum,mining_hash_rate_mean,mining_difficulty_latest
262,BTC,1463270400,424158,186172,147321257,350186,258422,2039276.44556554,1.33866878979669e+18,8.3431810020775e+20
263,BTC,1487894400,766808,412012,228796317,590719,498186,1917688.32583366,3.53059481709756e+18,1.89313526505498e+21
264,BTC,1514937600,1132590,650353,355294816,937500,632572,2814172.4269042,1.49717664968921e+19,8.29416791613813e+21
265,BTC,1524873600,562244,265211,391918835,429914,366428,1832846.02606689,2.55650926326829e+19,1.72746127101045e+22
266,BTC,1542067200,650636,336412,451035186,491744,423829,888048.3170707,4.27285580541547e+19,3.0856784270125e+22
267,BTC,1548201600,681835,330739,472015211,482808,464273,1176113.89499647,4.29948323229397e+19,2.52715378809958e+22
268,BTC,1551744000,706748,372570,485591442,536836,479852,2165945.1134304,4.506545412944e+19,2.60783802107564e+22
269,BTC,1561593600,891780,455725,529300158,694012,525620,1670520.92956508,5.55520862440168e+19,3.40793337814523e+22
270,BTC,1593648000,959779,495545,670658185,674831,632901,1029940.52007394,1.28935769837272e+20,6.7792698154257e+22
271,BTC,1595030400,890794,458844,678204793,632571,553498,659484.65471925,1.12616707050242e+20,7.45002831255445e+22
272,BTC,1596153600,1061450,535441,684629757,733196,670316,1013264.30546351,1.26730366639498e+20,7.23597261389535e+22
273,BTC,1618704000,1046276,497038,817653030,754043,571590,1654763.02389884,1.46992615317605e+20,1.01283839075415e+23
274,BTC,1238371200,0,120,9334,0,0,0.0,5985391.48660419,4294967296.0
275,BTC,1243728000,0,96,16288,0,0,0.0,5826811.85404596,4294967296.0
276,BTC,1244764800,0,86,17112,0,0,0.0,4247845.84327346,4294967296.0
277,BTC,1257897600,52,65,26963,2,51,90000.0,3160715.06369083,4294967296.0
278,BTC,1305763200,11771,7982,541182,10028,6457,181553.85926654,2058036284367.24,1048455151535970.0
279,BTC,1308268800,25713,15421,866805,21912,15842,1567071.80626229,8078031729813.61,3766490869720890.0
280,BTC,1312502400,21120,13792,1610419,18622,9864,493897.67907826,13364542221764.3,8112277128610930.0
281,BTC,1334188800,18354,8657,3446657,13571,10263,1279397.66914692,9945861019189.48,6777086816898900.0
282,BTC,1381795200,84704,46040,19243735,70729,55658,917966.1701598,2433638004514470.0,8.1295677540806e+17
283,BTC,1389571200,150180,69031,25695452,131532,80125,525508.66666127,1.45662059799727e+16,7.68604562943018e+18
284,BTC,1411084800,169742,94519,47538600,142421,117648,704921.56393477,2.46402415027933e+17,1.28117728216162e+20
285,BTC,1439164800,292493,145061,89272375,235637,201821,1248533.48538302,4.32874471976906e+17,2.26344099652499e+20
286,BTC,1443657600,297779,158251,97546243,248466,204992,1590519.68992643,4.40212492289693e+17,2.61190808413717e+20
287,BTC,1463616000,460695,219019,148237155,373506,293045,2541376.13923379,1.1537940606517e+18,8.3431810020775e+20
288,BTC,1477440000,613888,284065,187958724,390101,430684,2159306.48064613,1.72580338395422e+18,1.08928207499406e+21
289,BTC,1498089600,735729,374728,274134683,534311,497457,3264976.82296903,4.91041583000387e+18,3.05671619081112e+21
290,BTC,1517443200,842398,385013,368309563,591534,538308,2188399.24761578,2.05410931818776e+19,1.11801318733988e+22
291,BTC,1524960000,541887,257124,392175959,415411,343796,1613769.59935915,3.16612394519699e+19,1.72746127101045e+22
292,BTC,1533772800,629818,304148,420853877,467021,433444,1116116.23763572,4.39906088130285e+19,2.55526389406631e+22
293,BTC,1544659200,642762,300820,459987119,439026,454606,1155520.64622831,3.6742421176303e+19,2.42511198823501e+22
294,BTC,1545091200,649663,316774,461440875,461769,450172,1369572.04250893,3.6077109330767e+19,2.19319194609586e+22
295,BTC,1252627200,0,67,22769,0,0,0.0,3301092.19510852,4294967296.0
296,BTC,1254528000,0,58,24392,0,0,0.0,2878331.79081644,4294967296.0
297,BTC,1285545600,1070,654,118759,463,937,33372.99,10549240308.6036,3942053017153.43
298,BTC,1303344000,3915,2447,408837,3182,2346,431722.37799102,672866935194.443,396629883003630.0
299,BTC,1322784000,13127,6712,2615796,10339,7282,5484425.8701192,7736551932107.58,4684588175054590.0
300,BTC,1352937600,46043,25811,7711178,34741,29793,2654258.28857696,22533114371434.5,1.44687446964284e+16
301,BTC,1361232000,49143,26457,10105325,39535,32994,1452384.54936534,28635952504154.6,1.5680975551143e+16
302,BTC,1460678400,436651,220995,140719008,368774,281643,3818698.12294102,1.2404329417487e+18,7.67417487954528e+20
303,BTC,1461456000,457449,199886,142708228,377430,272356,2220536.32606591,1.16776691040506e+18,7.67417487954528e+20
304,BTC,1468108800,399912,183058,160276172,324809,232967,1521001.12685835,1.65841743579116e+18,9.16541405299582e+20
305,BTC,1496275200,838031,435580,266004111,610240,540154,3354717.16054956,5.04848901938543e+18,2.55946514485149e+21
306,BTC,1511308800,870866,462672,331571382,673785,541868,3505674.43497835,9.98114871018907e+18,5.86014821637277e+21
307,BTC,1513209600,1283917,800180,344560264,1072829,737025,2940585.53878265,1.46929352767875e+19,6.83285027388034e+21
308,BTC,1513900800,1112359,613358,349505532,890703,625687,1898265.50370949,1.45064931827439e+19,8.04492675803536e+21
309,BTC,1522627200,494663,240383,384620631,377658,307204,1454103.86442132,2.73494492686261e+19,1.507989024898e+22
310,BTC,1535587200,621109,313041,427103305,463548,435118,852662.39744079,5.15042464734302e+19,2.88932133852765e+22
311,BTC,1546387200,585888,286954,465612491,415822,407539,983811.20296549,4.19671818496573e+19,2.41316854202662e+22
312,BTC,1547769600,625350,327181,470523083,484528,412408,888469.56345525,4.02041896566613e+19,2.52715378809958e+22
313,BTC,1595894400,1055931,541745,683076342,745948,641600,1268896.93722012,1.23050656058595e+20,7.23597261389535e+22
314,BTC,1596499200,995793,514934,686562981,708161,628857,992325.40785892,1.21240585742411e+20,7.23597261389535e+22
315,BTC,1240617600,0,118,12301,0,0,0.0,5861266.62111557,4294967296.0
316,BTC,1267920000,118,180,44582,4,115,7500.0,33728214.8300921,16240041227.7988
317,BTC,1269216000,45,181,46844,6,40,2450.0,40319521.0259397,19607225400.8099
318,BTC,1313798400,20800,12994,1792093,18345,9064,224616.33169003,13035626696015.5,7755426037811680.0
319,BTC,1317859200,14160,7353,2247585,11535,8746,528940.87064058,10957459685079.5,7255636019752180.0
320,BTC,1353196800,42685,24442,7791339,33039,27414,2056674.19906062,23616630246722.1,1.44687446964284e+16
321,BTC,1362182400,48976,24462,10429604,37839,32155,1492529.67505447,31942780051282.0,1.87598845766005e+16
322,BTC,1408233600,199895,81265,44285107,179005,99442,497949.03453298,1.58057200304961e+17,8.47381840764379e+19
323,BTC,1452902400,501322,254062,118882076,406742,340017,1470330.0858321,7.98064408978578e+17,4.86853010508298e+20
324,BTC,1467244800,506953,252446,158066720,404699,330491,2081068.25716738,1.55006283377742e+18,8.99594466211063e+20
325,BTC,1473379200,491665,263421,174875900,380811,334623,1749084.54134955,1.55147899547398e+18,9.48139406677723e+20
326,BTC,1477785600,472367,248154,189167298,359890,306676,1340072.35819516,2.11883323220408e+18,1.08928207499406e+21
327,BTC,1493424000,828797,430547,251951854,633927,524466,2083554.27168313,4.50932325586008e+18,2.24186349082815e+21
328,BTC,1508630400,981705,383464,317999794,573790,696896,1496774.16299505,1.08671997489346e+19,5.14018548124605e+21
329,BTC,1538697600,688104,342455,438470914,533070,438778,737598.09560797,4.81475275275236e+19,3.20188465369959e+22
330,BTC,1608336000,1165894,542856,753481884,756092,716929,1664018.58183008,1.4572717834305e+20,8.01877633691337e+22
331,BTC,1622505600,917350,400872,837215625,614998,581197,1490005.59176732,1.4543861065742e+20,9.03993144636988e+22
332,BTC,1622851200,772676,335899,838825932,537824,469404,764443.1745741,1.37471097171533e+20,9.03993144636988e+22
333,BTC,1623283200,942997,430008,840762910,679735,545148,1411251.47674187,1.22989428431449e+20,9.03993144636988e+22
334,BTC,1233273600,0,117,2430,0,0,0.0,5825608.61628352,4294967296.0
335,BTC,1247616000,0,45,19682,0,0,0.0,2244261.17720828,4294967296.0
336,BTC,1274313600,87,217,60877,23,75,3834.97,116721702.19961,50879162483.9363
337,BTC,1278806400,418,432,72150,273,265,47231.99,206833647.944207,100937131187.253
338,BTC,1290902400,538,504,154602,370,365,24283.6,58946455658.1949,29493105122284.5
339,BTC,1295049600,1273,993,189713,1014,855,57051.29743052,134988943971.827,79189079679632.0
340,BTC,1296950400,1232,916,215896,925,898,77822.38039876,195196666913.37,94542457953764.4
341,BTC,1317772800,13340,6934,2240232,11321,7885,400299.21870005,11590472875003.5,7255636019752180.0
342,BTC,1321228800,13472,7048,2509706,10624,8362,349874.47519216,8191372603216.11,5121738837187890.0
343,BTC,1334793600,17241,7895,3502830,12787,10197,686223.82393519,12030785054874.8,6777086816898900.0
344,BTC,1359676800,64171,35168,9584482,49496,42244,1809949.38236083,21371506033747.6,1.2750792960434e+16
345,BTC,1401667200,174907,93730,37512024,148797,121439,947449.76857229,9.59476412065376e+16,4.4906976050921e+19
346,BTC,1471737600,446787,210787,170088805,359828,266231,1336821.41396405,1.7615482818765e+18,9.33620589394548e+20
347,BTC,1488844800,737940,405546,232795594,571185,474868,2097736.66982295,3.4559805343078e+18,1.97898932399853e+21
348,BTC,1492732800,791799,424106,248885466,612478,514067,2336720.46758636,4.25446787947873e+18,2.23685654623875e+21
349,BTC,1502841600,688844,401474,292801000,543407,437581,2953012.920121,5.9821661671648e+18,3.96525583557378e+21
350,BTC,1543449600,614236,306843,455908845,461332,408913,1171083.1487491,3.53755796277259e+19,2.85757194027127e+22
351,BTC,1559174400,854097,411677,518040165,642352,551496,1222722.66658521,5.37424447567976e+19,3.20390847333309e+22
352,BTC,1577145600,668278,346409,593511140,493078,440496,729180.90880985,8.10403604413644e+19,5.56137852721655e+22
353,BTC,1577836800,522161,270712,596160877,389692,328014,443410.40498249,1.11315878308511e+20,5.92653252637567e+22
354,BTC,1592438400,848162,418911,664329282,575426,535371,775959.39141321,9.96698717469039e+19,6.77949605677477e+22
355,BTC,1599177600,1008086,476406,701706969,680080,625856,2653809.88491313,1.15829492927392e+20,7.54110058694394e+22
356,BTC,1601769600,917208,413216,716061504,562137,621309,1875580.2719565,1.51372724649709e+20,8.28846533403546e+22
357,BTC,1615680000,1162437,513147,799348997,735994,721525,1309635.32638541,1.67692244181368e+20,9.21196515392756e+22
358,BTC,1236902400,14,113,7413,1,13,750.0,5590601.58097959,4294967296.0
359,BTC,1286236800,577,441,122985,364,431,193721.7800002,8362856105.47824,5663644739624.36
360,BTC,1286755200,475,376,125381,264,343,54858.71,10447104498.9475,5663644739624.36
361,BTC,1297468800,3133,2589,227881,2676,1948,131709.66428978,254212038838.905,111660044059593.0
362,BTC,1299196800,3105,2272,280055,2581,2027,302496.77576452,614130809382.45,238755162355300.0
363,BTC,1310428800,22750,13799,1254141,19492,10701,1067402.47708501,10946372603539.6,6713154126051590.0
364,BTC,1311465600,22920,14796,1443941,20225,10826,541563.89096709,13948106594380.6,7262342175053680.0
365,BTC,1325894400,13075,5596,2807785,9478,7207,310095.38471111,10654401682423.4,4981859256244460.0
366,BTC,1327363200,14677,6847,2913390,11384,8221,377706.99823065,8397758615181.91,5616650540846160.0
367,BTC,1346025600,38120,22019,6011218,30714,25381,6309803.80765041,17317135599047.5,1.04824801779282e+16
368,BTC,1356998400,37576,20051,8727440,28307,22083,1487903.54054828,23510036803482.8,1.27974418237131e+16
369,BTC,1358553600,49029,26236,9225632,37377,30303,1538800.78809931,24570547528280.4,1.39567091921029e+16
370,BTC,1372204800,64856,32896,14842077,53949,40576,622775.60485733,167524780168895.0,8.30614818087983e+16
371,BTC,1380067200,77988,40422,18412317,64386,50180,822105.0236907,1296127393901710.0,6.39173596179762e+17
372,BTC,1384646400,106668,57957,21055618,88176,69094,1153541.83544014,4782484799111360.0,2.61770817759892e+18
373,BTC,1396656000,152433,84979,32646355,129774,105120,727364.91322057,4.4882878298186e+16,2.62840234132834e+19
374,BTC,1415923200,220912,120232,53463887,195620,146287,950473.55300216,2.98469230080657e+17,1.70096451355836e+20
375,BTC,1416355200,200483,115337,54005819,171504,142423,936583.99618056,2.82210837687073e+17,1.73087312286102e+20
376,BTC,1459641600,466404,199526,137945323,362449,301705,1558034.39088751,1.1796516998359e+18,7.16621792837638e+20
377,BTC,1479945600,734914,392810,197285687,555504,478681,1868393.97479193,2.24856669433214e+18,1.21032572332758e+21
378,BTC,1498780800,722860,367976,276857791,533385,478539,3472751.46629987,5.45279446518449e+18,3.05671619081112e+21
379,BTC,1502064000,683030,370423,289209205,512691,442170,2357885.24666086,6.62794645654591e+18,3.6946252904538e+21
380,BTC,1516406400,973522,373560,364105467,559719,671555,1457723.2963849,1.97284764527199e+19,9.56853274784391e+21
381,BTC,1539734400,673355,339291,442251190,490857,477052,892016.51531787,5.0549711387645e+19,3.20188465369959e+22
382,BTC,1542153600,727941,348478,451383664,524990,477986,1154310.71871988,4.80901604265298e+19,3.0856784270125e+22
383,BTC,1576540800,891036,399174,590993303,557292,649066,1775615.77380914,8.84829606697178e+19,5.53056156509425e+22
384,BTC,1579996800,573738,307288,605437497,429526,375398,575835.37521024,1.05019373619267e+20,6.34640153194588e+22
385,BTC,1590192000,849483,400683,653034659,558164,535140,555178.98544221,8.94759015152698e+19,6.50174006716546e+22
386,BTC,1610668800,1204500,570393,768238344,808263,749743,1734663.54312634,1.6218914806657e+20,8.85081876723281e+22
387,BTC,1617062400,1150659,557303,807792413,826451,668898,1497385.2922773,1.57582906132897e+20,9.3911856710392e+22
388,BTC,1268438400,37,154,45434,1,36,1800.0,34435214.9791779,19460847932.0561
389,BTC,1300924800,4254,3020,332549,3523,2539,251783.89767498,576896973634.461,327244808294148.0
390,BTC,1315440000,15365,8002,2002398,12588,9203,388415.87991039,11312736487824.4,7635483259859630.0
391,BTC,1318377600,13370,7217,2289342,11150,8202,315806.11437001,10087312861995.3,7255636019752180.0
392,BTC,1348012800,42531,24706,6524073,34328,25232,31318794.9293164,17766347479766.7,1.2301389812197e+16
393,BTC,1383091200,94473,50909,19971519,76925,62723,712188.43756482,3672946677782940.0,1.67902635797051e+18
394,BTC,1401408000,151497,77438,37258964,127112,101741,925531.15797548,8.48154284672623e+16,4.4906976050921e+19
395,BTC,1413504000,183728,107936,50363440,156635,131861,911792.55726724,2.42789404869003e+17,1.5033451558107e+20
396,BTC,1507248000,819046,401730,311287184,609671,518916,1380890.50494415,8.87133740266287e+18,4.82695605482122e+21
397,BTC,1509667200,818565,439062,323299891,670933,432873,3035170.33550157,8.49986287996097e+18,6.23989933775959e+21
398,BTC,1515456000,1150316,617206,358999482,919127,660822,2243209.31086665,1.57541351630337e+19,8.29416791613813e+21
399,BTC,1524182400,653011,304505,389512342,509912,397243,1523446.82563405,2.60805177936137e+19,1.64897405203126e+22
400,BTC,1525478400,625684,292106,394064560,450105,407367,1059101.93760076,3.17711265416195e+19,1.72746127101045e+22
401,BTC,1541376000,712966,369491,448342212,536763,479552,878336.79536676,4.95569687816242e+19,3.0856784270125e+22
402,BTC,1563148800,757224,372663,536049709,585919,483000,1830638.87429578,6.54780188121958e+19,3.89302700204976e+22
403,BTC,1580428800,772889,410430,607447533,572890,524096,1202454.1535337,1.1050856112649e+20,6.64263891249076e+22
404,BTC,1256860800,0,60,26265,0,0,0.0,3049211.81072734,4294967296.0
405,BTC,1273622400,135,133,59633,18,122,21670.11,76349444.6265455,55186821400.2175
406,BTC,1291248000,641,521,156806,369,452,61254.39,75205168452.3333,34695584443490.5
407,BTC,1305936000,10577,6810,555216,8822,6522,653932.73501498,2666467831983.66,1048455151535970.0
408,BTC,1321574400,12204,6510,2536621,9905,7570,5066728.31271441,7915398335397.69,5121738837187890.0
409,BTC,1323561600,11898,4976,2668438,8507,6702,861686.46929454,8170762075668.68,4684588175054590.0
410,BTC,1395446400,168555,82150,31396064,134108,111946,416657.46404187,3.53291019289971e+16,1.82545469667128e+19
411,BTC,1398038400,140648,73183,34026949,120499,95057,722705.78304536,5.7317242143182e+16,2.99739009439293e+19
412,BTC,1403568000,174560,93480,39415962,147389,120799,877670.43251962,1.22469717965224e+17,5.78213413116663e+19
413,BTC,1445126400,334489,150129,100128710,277583,205765,1074902.09433716,4.34594545278833e+17,2.61494039292394e+20
414,BTC,1446336000,392441,169685,102653246,323108,235529,1725120.79044023,4.65906944435107e+17,2.67378818667481e+20
415,BTC,1448668800,413495,192933,107964738,357164,252975,1959709.65918244,5.4157044865537e+17,3.12341964533922e+20
416,BTC,1451174400,406022,172001,114681589,333963,245895,1442268.9519578,9.377867024129e+17,4.01358984924881e+20
417,BTC,1470787200,531267,260916,167414195,409747,344341,2168966.46130152,1.5480525818168e+18,8.6712473789832e+20
418,BTC,1496966400,764547,402501,269282113,571936,501820,2594278.03403945,5.06265740095003e+18,2.9152524746358e+21
419,BTC,1530403200,483601,211252,409543730,341581,326090,856980.01093039,3.68457860344434e+19,2.18076923002769e+22
420,BTC,1554508800,677527,329677,497113983,478040,463348,774537.65260429,4.40751905484705e+19,2.74578277879344e+22
421,BTC,1561420800,914848,445703,528331989,682854,570751,1954294.95062666,5.36677325360798e+19,3.18231274578496e+22
422,BTC,1562889600,907396,400992,535102206,637945,598986,2438163.47891378,7.34263074266447e+19,3.89302700204976e+22
423,BTC,1593129600,934301,475841,667929903,646144,632147,1222772.07385913,1.28424759262034e+20,6.77949605677477e+22
424,BTC,1598313600,953512,486631,696838216,678005,576732,1615900.37170768,1.10861601158716e+20,7.54110058694394e+22
